type,amount,oldbalanceOrg,newbalanceOrig,isFraud
0,1579.84,202980.59,201400.75,0
4,159519.33,4870885.75,5030405.09,0
2,945131.85,945131.85,0.0,1
1,2248584.96,2248584.96,0.0,1
1,321465.0,321465.0,0.0,1
1,125159.2,125159.2,0.0,1
2,178605.96,21027.0,0.0,0
4,264195.65,50876.0,315071.65,0
0,1629.31,239411.87,237782.56,0
2,835770.84,835770.84,0.0,1
2,96381.12,9921.0,0.0,0
0,3199.39,0.0,0.0,0
2,192617.82,10255.0,0.0,0
2,432958.83,432958.83,0.0,1
1,1305497.43,0.0,0.0,0
1,113273.1,113273.1,0.0,1
2,1946687.34,1946687.34,0.0,1
0,20720.84,14244.0,0.0,0
2,194521.28,194521.28,0.0,1
1,743627.87,0.0,0.0,0
2,108068.89,0.0,0.0,0
2,174443.18,0.0,0.0,0
1,10000000.0,13695429.98,3695429.98,1
1,326097.5,0.0,0.0,0
4,23144.97,1177525.91,1200670.87,0
1,974452.84,974452.84,0.0,1
1,167806.93,167806.93,0.0,1
4,175033.68,6810796.75,6985830.43,0
4,246601.19,427128.0,673729.19,0
1,1627389.26,1627389.26,0.0,1
2,995710.58,995710.58,0.0,1
1,265961.0,265961.0,0.0,1
0,22316.68,32546.0,10229.32,0
4,116664.39,405779.6,522443.98,0
4,62315.43,8807126.6,8869442.03,0
2,288263.38,288263.38,0.0,1
2,339682.13,339682.13,0.0,1
2,229909.57,0.0,0.0,1
1,51589.87,51589.87,0.0,1
2,217231.0,217231.0,0.0,1
2,1440705.58,1440705.58,0.0,1
0,9993.12,0.0,0.0,0
1,7563536.91,7563536.91,0.0,1
0,6246.78,305245.0,298998.22,0
0,20821.45,21340.0,518.55,0
0,14918.95,0.0,0.0,0
2,7567170.36,7567170.36,0.0,1
2,51589.87,51589.87,0.0,1
2,260424.06,0.0,0.0,0
2,6302888.93,6302888.93,0.0,1
4,4528.59,628076.82,632605.41,0
2,2554948.41,2554948.41,0.0,1
1,912117.82,912117.82,0.0,1
2,334531.62,7441.0,0.0,0
0,1498.53,362005.94,360507.41,0
2,1191669.35,1191669.35,0.0,1
1,2925859.58,2925859.58,0.0,1
2,21662.5,21662.5,0.0,1
2,37180.04,0.0,0.0,0
2,440329.69,10283.0,0.0,0
1,164296.85,164296.85,0.0,1
2,39522.7,50237.0,10714.3,0
1,3295227.84,3295227.84,0.0,1
1,267923.08,20122.0,0.0,0
2,1697093.54,1697093.54,0.0,1
0,32139.11,0.0,0.0,0
2,681007.64,681007.64,0.0,1
0,3990.9,103402.98,99412.07,0
0,541.02,2042.0,1500.98,0
1,4129482.96,4129482.96,0.0,1
4,53094.67,3073974.54,3127069.21,0
2,274620.56,90128.0,0.0,0
2,188770.82,0.0,0.0,0
1,232315.43,232315.43,0.0,1
1,161939.36,161939.36,0.0,1
1,343972.5,343972.5,0.0,1
2,62297.18,62297.18,0.0,1
1,1191183.65,1191183.65,0.0,1
2,72226.22,31804.0,0.0,0
2,1312406.14,1312406.14,0.0,1
0,15315.96,0.0,0.0,0
2,5032484.73,5032484.73,0.0,1
1,1421794.52,0.0,0.0,0
2,228751.77,228751.77,0.0,1
2,2343696.85,2343696.85,0.0,1
2,690510.31,690510.31,0.0,1
1,239473.85,239473.85,0.0,1
1,79594.91,79594.91,0.0,1
1,78810.3,78810.3,0.0,1
2,11308.0,11308.0,0.0,1
2,1318024.48,1318024.48,0.0,1
2,2429711.09,2429711.09,0.0,1
2,1215297.01,1215297.01,0.0,1
1,2000034.66,50.0,0.0,0
2,106654.67,106654.67,0.0,1
2,69912.57,69912.57,0.0,1
1,1051018.15,1051018.15,0.0,1
2,2684142.41,2684142.41,0.0,1
0,8354.56,265644.05,257289.49,0
2,900362.48,900362.48,0.0,1
4,280073.36,19252608.43,19532681.78,0
2,9207.38,9207.38,0.0,1
2,18627.02,18627.02,0.0,1
2,46073.56,46073.56,0.0,1
3,7136.93,50383.0,43246.07,0
1,353094.9,353094.9,0.0,1
2,266320.52,70520.99,0.0,0
0,15320.39,0.0,0.0,0
1,136903.9,136903.9,0.0,1
1,154052.34,154052.34,0.0,1
2,1975271.77,1975271.77,0.0,1
2,26531.16,11165.0,0.0,0
2,213574.31,0.0,0.0,0
0,9146.81,0.0,0.0,0
1,1767886.02,1767886.02,0.0,1
2,294705.77,0.0,0.0,0
1,212089.74,212089.74,0.0,1
2,107336.41,128165.0,20828.59,0
1,9097679.75,9097679.75,0.0,1
1,290198.92,290198.92,0.0,1
4,289338.27,29873.0,319211.27,0
2,1399724.98,1399724.98,0.0,1
2,10000000.0,10000000.0,0.0,1
4,33263.52,442037.0,475300.52,0
1,2093951.47,2093951.47,0.0,1
2,1268931.21,1268931.21,0.0,1
0,5228.15,0.0,0.0,0
0,2863.95,205935.0,203071.05,0
1,47604.75,47604.75,0.0,1
4,3857.58,10754718.38,10758575.95,0
2,262678.53,262678.53,0.0,1
1,84771.55,84771.55,0.0,1
1,326052.83,326052.83,0.0,1
4,289550.51,0.0,289550.51,0
2,54584.29,54584.29,0.0,1
0,12006.93,40433.0,28426.07,0
2,54148.6,0.0,0.0,0
0,64887.87,0.0,0.0,0
1,2096634.43,2096634.43,0.0,1
1,14279.89,14279.89,0.0,1
4,260089.2,206548.0,466637.2,0
2,2326251.51,2326251.51,0.0,1
1,731113.99,731113.99,0.0,1
1,7728992.56,7728992.56,0.0,1
2,285382.07,285382.07,0.0,1
2,319208.14,319208.14,0.0,1
2,514300.31,5057.0,0.0,0
2,163281.82,269767.0,106485.18,0
2,65365.11,65365.11,0.0,1
1,5807351.83,5807351.83,0.0,1
1,497928.97,497928.97,0.0,1
1,199940.02,199940.02,0.0,1
2,44801.5,46943.0,2141.5,0
1,3372.0,3372.0,0.0,1
4,105222.77,500454.78,605677.54,0
2,73592.2,0.0,0.0,0
2,453699.35,453699.35,0.0,1
2,204405.87,0.0,0.0,0
0,22535.33,14415.0,0.0,0
2,3752520.6,3752520.6,0.0,1
2,24483.25,0.0,0.0,0
4,65309.68,70192.0,135501.68,0
1,51183.25,51183.25,0.0,1
4,125140.08,10706.0,135846.08,0
1,960306.85,960306.85,0.0,1
4,37740.49,12619.0,50359.49,0
1,186375.38,186375.38,0.0,1
0,1331.44,0.0,0.0,0
1,2064343.24,0.0,0.0,0
1,30467.69,30467.69,0.0,1
2,653983.93,653983.93,0.0,1
2,834592.4,834592.4,0.0,1
2,24366.07,24366.07,0.0,1
4,473389.7,105640.0,579029.7,0
1,591159.5,591159.5,0.0,1
1,709950.57,709950.57,0.0,1
1,298384.21,298384.21,0.0,1
0,13475.74,5441.0,0.0,0
4,216613.36,12512463.51,12729076.87,0
4,81607.57,14606.0,96213.57,0
1,1619313.55,1619313.55,0.0,1
4,8122.89,5446808.06,5454930.96,0
2,168303.36,168303.36,0.0,1
2,1301090.39,1301090.39,0.0,1
1,1494831.65,1494831.65,0.0,1
0,12548.45,102337.97,89789.52,0
0,17299.37,298017.0,280717.63,0
1,886588.02,886588.02,0.0,1
1,114827.36,114827.36,0.0,1
2,143592.89,143592.89,0.0,1
2,151994.59,151994.59,0.0,1
4,133956.3,5994553.89,6128510.18,0
1,32671.88,32671.88,0.0,1
1,355969.72,355969.72,0.0,1
2,2066848.27,2066848.27,0.0,1
2,70291.28,0.0,0.0,0
2,8775594.43,8775594.43,0.0,1
2,44850.84,0.0,0.0,0
4,67037.73,2244878.22,2311915.95,0
2,347101.3,296548.0,0.0,0
2,56013.0,56013.0,0.0,1
1,13707.11,13707.11,0.0,1
1,5963850.34,5963850.34,0.0,1
2,20954.68,0.0,0.0,0
2,2040209.74,2040209.74,0.0,1
1,452294.74,452294.74,0.0,1
2,219565.38,184.0,0.0,0
1,6370726.84,6370726.84,0.0,1
2,10000000.0,10000000.0,0.0,1
2,434090.1,0.0,0.0,0
1,1677692.85,53028.0,0.0,0
1,1525742.02,1525742.02,0.0,1
2,27356.31,0.0,0.0,0
0,5574.85,121132.94,115558.09,0
2,470956.59,470956.59,0.0,1
2,7620549.14,7620549.14,0.0,1
4,78958.53,20925.0,99883.53,0
2,264949.69,264949.69,0.0,1
1,681007.64,681007.64,0.0,1
0,7847.3,43847.0,35999.7,0
4,176820.86,4965652.91,5142473.77,0
2,36942.13,36942.13,0.0,1
4,376195.99,4943639.7,5319835.69,0
0,4376.19,18359.65,13983.46,0
0,1253.02,0.0,0.0,0
4,213505.17,2541688.99,2755194.16,0
1,2426076.89,2426076.89,0.0,1
2,1846748.79,1846748.79,0.0,1
2,169706.59,28.0,0.0,0
2,145067.24,145067.24,0.0,1
2,2019508.99,2019508.99,0.0,1
1,2109967.47,2109967.47,0.0,1
2,312292.09,0.0,0.0,0
2,129207.71,8853.47,0.0,0
1,293470.64,293470.64,0.0,1
4,40782.73,4555158.84,4595941.56,0
0,29791.58,0.0,0.0,0
2,2299330.46,2299330.46,0.0,1
1,166271.16,166271.16,0.0,1
0,5801.66,473.0,0.0,0
0,10376.6,4664.31,0.0,0
2,7513581.46,7513581.46,0.0,1
2,1773151.32,1773151.32,0.0,1
0,4029.81,0.0,0.0,0
1,174324.94,174324.94,0.0,1
4,280622.12,3938825.11,4219447.23,0
1,21990.52,21990.52,0.0,1
4,526328.25,4414276.13,4940604.38,0
2,115125.3,115125.3,0.0,1
4,186887.39,10046521.9,10233409.29,0
2,3200818.85,3200818.85,0.0,1
1,156039.36,156039.36,0.0,1
2,2539.02,0.0,0.0,0
2,1766811.07,1766811.07,0.0,1
2,682063.33,682063.33,0.0,1
1,2651994.1,2651994.1,0.0,1
2,116358.17,0.0,0.0,0
4,202077.82,13484.0,215561.82,0
1,2056779.24,2056779.24,0.0,1
0,8827.28,288262.64,279435.37,0
4,219553.89,2314060.04,2533613.93,0
4,687680.6,8293289.72,8980970.32,0
2,946705.53,946705.53,0.0,1
0,518.95,200088.0,199569.05,0
3,994.8,190893.24,189898.44,0
2,793886.87,793886.87,0.0,1
4,84468.42,19965.0,104433.42,0
2,8186519.17,8186519.17,0.0,1
1,1434440.31,1434440.31,0.0,1
1,305710.24,305710.24,0.0,1
2,33964.87,33964.87,0.0,1
0,9411.04,0.0,0.0,0
1,74854.93,74854.93,0.0,1
2,422648.87,422648.87,0.0,1
1,127916.67,127916.67,0.0,1
2,993088.06,993088.06,0.0,1
4,65384.42,623699.96,689084.37,0
4,215750.47,10913.0,226663.47,0
2,10000000.0,10000000.0,0.0,1
2,217506.28,217506.28,0.0,1
4,196437.08,30774.0,227211.08,0
2,164519.7,164519.7,0.0,1
2,168848.4,0.0,0.0,0
1,484772.73,484772.73,0.0,1
1,4574246.75,4574246.75,0.0,1
4,63724.93,4818002.83,4881727.76,0
1,500003.56,500003.56,0.0,1
2,9887819.06,9887819.06,0.0,1
2,224913.14,224913.14,0.0,1
1,10000000.0,18020192.15,8020192.15,1
2,1182557.97,1182557.97,0.0,1
4,238012.78,22788456.03,23026468.81,0
1,10000000.0,10780687.45,780687.45,1
2,115461.48,115461.48,0.0,1
0,17049.82,126027.36,108977.54,0
0,24493.76,581.0,0.0,0
4,284830.1,232662.17,517492.27,0
2,357628.46,0.0,0.0,0
2,424962.9,424962.9,0.0,1
1,725051.53,0.0,0.0,0
1,161859.16,161859.16,0.0,1
0,34213.93,10800.0,0.0,0
1,888166.14,247.0,0.0,0
0,15991.14,69550.0,53558.86,0
0,10921.21,0.0,0.0,0
2,40975.22,0.0,0.0,0
2,73946.79,73946.79,0.0,1
1,2561698.04,2561698.04,0.0,1
0,8410.47,8095.0,0.0,0
1,122032.62,122032.62,0.0,1
2,80755.46,43768.0,0.0,0
2,227474.98,0.0,0.0,0
2,121260.56,0.0,0.0,0
1,450906.75,4806.0,0.0,0
1,1055.0,1055.0,0.0,1
2,891944.51,891944.51,0.0,1
1,9039246.82,9039246.82,0.0,1
2,101226.74,0.0,0.0,0
2,972920.87,972920.87,0.0,1
1,2173367.35,2173367.35,0.0,1
1,2388542.02,2388542.02,0.0,1
1,10000000.0,18980853.88,8980853.88,1
1,645104.5,645104.5,0.0,1
2,241456.62,17467.0,0.0,0
2,541115.02,541115.02,0.0,1
2,461509.86,461509.86,0.0,1
0,38692.64,0.0,0.0,0
1,972713.05,972713.05,0.0,1
1,2720647.79,2720647.79,0.0,1
0,18772.54,70028.0,51255.46,0
2,0.0,0.0,0.0,1
1,55920.39,55920.39,0.0,1
2,176059.16,176059.16,0.0,1
0,31640.64,34047.81,2407.18,0
1,595558.89,595558.89,0.0,1
1,415783.95,155402.0,0.0,0
1,40651.96,40651.96,0.0,1
4,248874.22,2578815.12,2827689.34,0
2,2056779.24,2056779.24,0.0,1
1,45758.71,45758.71,0.0,1
2,245155.25,245155.25,0.0,1
2,262088.16,0.0,0.0,0
2,42934.97,0.0,0.0,0
0,49933.97,0.0,0.0,0
1,109008.53,109008.53,0.0,1
2,112958.85,112958.85,0.0,1
0,3034.86,284700.61,281665.75,0
0,6668.94,0.0,0.0,0
1,164289.37,5007.0,0.0,0
1,360688.3,360688.3,0.0,1
4,379176.31,18606354.03,18985530.34,0
1,619824.64,619824.64,0.0,1
2,159929.66,120.0,0.0,0
2,322978.65,0.0,0.0,0
1,1580362.7,0.0,0.0,0
1,201281.36,201281.36,0.0,1
1,40075.02,40075.02,0.0,1
1,2246118.53,2246118.53,0.0,1
4,177395.83,1068.0,178463.83,0
2,398170.52,0.0,0.0,0
1,638693.49,638693.49,0.0,1
4,10087.98,184351.0,194438.98,0
1,258103.59,258103.59,0.0,1
0,42775.83,0.0,0.0,0
0,6849.0,0.0,0.0,0
2,459378.91,459378.91,0.0,1
2,667257.72,667257.72,0.0,1
2,474195.1,474195.1,0.0,1
2,1409248.64,1409248.64,0.0,1
1,248043.99,248043.99,0.0,1
2,32786.93,0.0,0.0,0
2,222694.08,222694.08,0.0,1
2,37124.2,30089.0,0.0,0
0,16142.08,46666.73,30524.65,0
2,332.36,332.36,0.0,1
2,223228.11,223228.11,0.0,1
2,9725837.08,9725837.08,0.0,1
2,146061.11,146061.11,0.0,1
2,157430.52,0.0,0.0,0
1,493.28,493.28,0.0,1
0,5220.28,319577.0,314356.72,0
0,4548.4,0.0,0.0,0
2,26774.05,0.0,0.0,0
2,48863.41,0.0,0.0,0
2,176273.29,176273.29,0.0,1
2,5464727.14,5464727.14,0.0,1
2,114450.37,0.0,0.0,0
2,79717.14,79717.14,0.0,1
2,373925.81,0.0,0.0,0
2,1529614.71,1529614.71,0.0,1
2,164443.14,0.0,0.0,0
2,133151.82,300860.0,167708.18,0
1,662104.87,662104.87,0.0,1
2,123146.28,123146.28,0.0,1
1,131594.12,131594.12,0.0,1
2,63647.76,0.0,0.0,0
2,10000000.0,10000000.0,0.0,1
4,217721.03,10670927.13,10888648.16,0
1,2388251.16,2388251.16,0.0,1
2,106818.37,83151.0,0.0,0
2,2498370.12,2498370.12,0.0,1
1,491517.77,491517.77,0.0,1
1,70072.66,70072.66,0.0,1
1,400758.85,400758.85,0.0,1
0,6803.24,0.0,0.0,0
2,161077.18,31492.0,0.0,0
4,312655.95,2189196.88,2501852.83,0
2,514694.98,0.0,0.0,0
0,19496.02,30049.0,10552.98,0
2,26092.32,0.0,0.0,0
1,25962.71,0.0,0.0,0
2,346704.55,346704.55,0.0,1
2,479926.98,479926.98,0.0,1
0,85.31,0.0,0.0,0
1,1684039.12,1684039.12,0.0,1
2,240427.17,240427.17,0.0,1
1,178344.25,178344.25,0.0,1
2,2432747.48,2432747.48,0.0,1
0,13465.88,2849.0,0.0,0
2,102488.94,10557.0,0.0,0
2,244237.89,172.0,0.0,0
2,1798215.73,1798215.73,0.0,1
1,364894.09,0.0,0.0,0
1,998110.47,998110.47,0.0,1
2,378527.71,378527.71,0.0,1
2,8770.06,8770.06,0.0,1
2,492194.91,51307.08,0.0,0
0,9503.31,31353.0,21849.69,0
2,297488.81,168069.0,0.0,0
2,155799.82,155799.82,0.0,1
1,545183.53,20749.0,0.0,0
2,2059980.16,2059980.16,0.0,1
2,91214.41,1376.0,0.0,0
2,96531.83,145357.0,48825.17,0
2,130083.05,5504.0,0.0,0
1,565520.04,5113.0,0.0,0
2,9977761.05,9977761.05,0.0,1
4,322389.81,6623234.14,6945623.95,0
2,10358.27,10358.27,0.0,1
2,972009.75,972009.75,0.0,1
1,1122508.34,1122508.34,0.0,1
1,5175876.53,5175876.53,0.0,1
1,736370.54,736370.54,0.0,1
2,416035.46,36234.62,0.0,0
2,104957.85,104957.85,0.0,1
0,7044.62,23949.0,16904.38,0
2,99435.9,20532.0,0.0,0
1,1498296.47,1498296.47,0.0,1
1,329670.33,44000.0,0.0,0
1,127091.33,127091.33,0.0,1
2,2305939.38,2305939.38,0.0,1
0,10212.21,9406.0,0.0,0
2,282966.46,0.0,0.0,0
0,22782.85,0.0,0.0,0
0,32138.49,208.0,0.0,0
4,180562.78,17539782.75,17720345.53,0
2,1869237.83,1869237.83,0.0,1
2,146743.13,146743.13,0.0,1
1,101013.32,101013.32,0.0,1
1,564699.59,564699.59,0.0,1
0,22028.47,245966.0,223937.53,0
4,68298.9,9865.0,78163.9,0
2,35549.12,22175.0,0.0,0
1,204083.68,0.0,0.0,0
2,59841.44,59841.44,0.0,1
2,1231309.64,1231309.64,0.0,1
2,1379501.18,1379501.18,0.0,1
2,272785.32,19860.0,0.0,0
2,1139165.57,1139165.57,0.0,1
2,143704.13,52722.0,0.0,0
2,37357.32,37357.32,0.0,1
0,8210.03,11972.0,3761.97,0
0,17036.22,1001.0,0.0,0
0,7306.33,106323.0,99016.67,0
2,661558.27,661558.27,0.0,1
0,1491.62,164332.0,162840.38,0
2,236159.05,0.0,0.0,0
2,153870.09,153870.09,0.0,1
4,76290.19,14679.0,90969.19,0
4,9634.94,48262.0,57896.94,0
1,2498370.12,2498370.12,0.0,1
0,18375.59,0.0,0.0,0
0,8851.06,49947.0,41095.94,0
2,120333.88,0.0,0.0,0
1,882637.83,882637.83,0.0,1
2,5141769.94,5141769.94,0.0,1
2,42411.55,8187.0,0.0,0
2,239439.55,5829.0,0.0,0
4,64098.14,4666683.14,4730781.28,0
2,1214511.61,1214511.61,0.0,1
0,6924.31,0.0,0.0,0
0,4595.13,10246.0,5650.87,0
4,25174.33,12146195.43,12171369.76,0
0,4523.36,0.0,0.0,0
2,26523.71,518.0,0.0,0
1,120214.74,120214.74,0.0,1
0,25449.44,16128.0,0.0,0
2,151.0,151.0,0.0,1
2,4720554.95,4720554.95,0.0,1
1,140523.4,140523.4,0.0,1
1,2324907.08,2324907.08,0.0,1
2,219174.01,6471.0,0.0,0
0,7075.82,53457.09,46381.27,0
1,255286.59,255286.59,0.0,1
1,7078157.11,7078157.11,0.0,1
2,52221.0,23802.0,0.0,0
1,121393.83,1963.0,0.0,0
2,21698.13,21698.13,0.0,1
2,10000000.0,10000000.0,0.0,1
4,123396.8,112517.0,235913.8,0
1,416284.7,416284.7,0.0,1
4,4862.67,7908538.76,7913401.43,0
2,115697.98,21593.0,0.0,0
2,52944.92,0.0,0.0,0
0,1159.92,0.0,0.0,0
1,167060.63,167060.63,0.0,1
1,37394.15,37394.15,0.0,1
1,10000000.0,19593838.63,9593838.63,1
0,6419.17,0.0,0.0,0
4,84211.1,2904239.42,2904239.42,0
2,9208368.83,9208368.83,0.0,1
2,3062506.58,3062506.58,0.0,1
4,371786.12,1363710.01,1735496.13,0
0,8314.73,203055.0,194740.27,0
1,110699.31,20852.0,0.0,0
2,262960.23,262960.23,0.0,1
2,105491.11,105491.11,0.0,1
4,428578.44,3576862.03,4005440.47,0
2,135956.54,0.0,0.0,0
4,93866.5,5494118.18,5587984.68,0
2,321790.22,212919.0,0.0,0
2,417103.68,417103.68,0.0,1
2,261331.82,261331.82,0.0,1
0,10588.49,3890.0,0.0,0
0,14420.3,0.0,0.0,0
1,103909.1,103909.1,0.0,1
0,29148.78,29896.0,747.22,0
4,171288.57,1734204.09,1905492.65,0
1,427405.08,427405.08,0.0,1
1,8177.04,8177.04,0.0,1
0,31466.64,0.0,0.0,0
2,44044.79,44044.79,0.0,1
2,67694.13,0.0,0.0,0
2,230559.98,129198.0,0.0,0
1,713404.6,713404.6,0.0,1
2,222517.07,222517.07,0.0,1
0,10656.72,0.0,0.0,0
2,1567549.99,1567549.99,0.0,1
1,181224.98,181224.98,0.0,1
1,1249721.72,1249721.72,0.0,1
2,265680.73,265680.73,0.0,1
0,43514.38,1590.4,0.0,0
1,290491.12,290491.12,0.0,1
4,118166.78,6815607.34,6933774.12,0
0,222.07,36079.0,35856.93,0
2,23912.2,23912.2,0.0,1
1,25071.46,25071.46,0.0,1
0,18933.72,0.0,0.0,0
1,35951.47,271803.0,235851.53,0
0,34671.79,0.0,0.0,0
2,595854.2,595854.2,0.0,1
1,9639052.83,9639052.83,0.0,1
0,369.88,20041.0,19671.12,0
1,105733.45,105733.45,0.0,1
2,298384.21,298384.21,0.0,1
1,7758036.72,7758036.72,0.0,1
2,59808.55,0.0,0.0,0
2,105403.49,0.0,0.0,0
2,354441.19,354441.19,0.0,1
1,609416.21,609416.21,0.0,1
1,150406.91,150406.91,0.0,1
2,61487.67,61487.67,0.0,1
0,6097.62,0.0,0.0,0
1,19472.0,19472.0,0.0,1
2,1663895.14,1663895.14,0.0,1
1,5637914.68,10133.0,0.0,0
2,167459.2,216.0,0.0,0
0,3055.71,23044.0,19988.29,0
1,1264551.38,1264551.38,0.0,1
2,131768.94,0.0,0.0,0
2,67207.88,40533.0,0.0,0
0,4372.89,0.0,0.0,0
2,12136.73,20643.0,8506.27,0
0,39093.64,33685.0,0.0,0
1,730574.39,730574.39,0.0,1
0,9845.79,41234.0,31388.21,0
0,12781.32,10.0,0.0,0
0,10258.36,34041.0,23782.64,0
2,145252.08,0.0,0.0,0
1,128718.59,128718.59,0.0,1
1,8091.78,8091.78,0.0,1
2,265574.69,0.0,0.0,0
2,184879.9,0.0,0.0,0
2,97129.03,29372.0,0.0,0
0,12185.58,41166.0,28980.42,0
1,1136374.62,1136374.62,0.0,1
2,1171751.17,1171751.17,0.0,1
2,111764.7,111764.7,0.0,1
2,60355.07,0.0,0.0,0
1,12433.13,0.0,0.0,0
0,32115.59,42492.91,10377.31,0
1,279826.54,279826.54,0.0,1
1,198043.93,198043.93,0.0,1
2,276298.49,276298.49,0.0,1
4,79954.91,136.0,80090.91,0
1,339275.64,339275.64,0.0,1
1,6647155.99,6647155.99,0.0,1
2,2684260.67,2684260.67,0.0,1
0,24929.45,564.0,0.0,0
2,21234.29,253481.0,232246.71,0
4,99673.62,12656512.65,12756186.27,0
2,22990.73,22990.73,0.0,1
2,181.0,181.0,0.0,1
0,18634.15,247.0,0.0,0
2,258103.59,258103.59,0.0,1
2,242896.12,242896.12,0.0,1
1,166880.54,166880.54,0.0,1
2,129411.65,11578.0,0.0,0
4,14300.27,10770738.87,10785039.14,0
4,243517.15,33570.0,277087.15,0
1,99793.9,99793.9,0.0,1
0,4480.53,0.0,0.0,0
1,105859.41,105859.41,0.0,1
1,879136.17,879136.17,0.0,1
4,134464.5,42969.0,177433.5,0
2,45544.73,3503.0,0.0,0
2,35496.47,35496.47,0.0,1
2,139522.45,0.0,0.0,0
2,306505.03,306505.03,0.0,1
2,613386.47,613386.47,0.0,1
2,151816.59,0.0,0.0,0
2,442460.31,442460.31,0.0,1
0,7908.16,337089.89,329181.73,0
0,2830.71,444.0,0.0,0
1,93884.26,93884.26,0.0,1
1,8488865.83,8488865.83,0.0,1
2,317727.09,0.0,0.0,0
1,689885.96,0.0,0.0,0
1,1399637.19,1399637.19,0.0,1
0,3761.82,327603.0,323841.18,0
0,58911.04,40097.0,0.0,0
1,2612915.2,2612915.2,0.0,1
2,20853.81,0.0,0.0,0
0,14754.58,199451.0,184696.42,0
1,24853.41,24853.41,0.0,1
2,170.0,170.0,0.0,1
1,451399.66,451399.66,0.0,1
0,15861.59,79503.0,63641.41,0
1,32382.96,32382.96,0.0,1
2,89631.24,89631.24,0.0,1
2,207202.77,444445.8,237243.03,0
2,260848.52,159784.0,0.0,0
2,10956.29,2013.0,0.0,0
2,3071270.72,3071270.72,0.0,1
1,6870369.62,6870369.62,0.0,1
2,1144089.37,1144089.37,0.0,1
1,118499.44,118499.44,0.0,1
1,620512.76,620512.76,0.0,1
1,1892137.66,1892137.66,0.0,1
2,274849.62,21702.0,0.0,0
2,1102951.39,1102951.39,0.0,1
2,1017016.67,1017016.67,0.0,1
2,931684.75,931684.75,0.0,1
2,173782.59,173782.59,0.0,1
0,13774.03,29865.0,16090.97,0
2,32872.0,32872.0,0.0,1
2,245564.75,11049.0,0.0,0
0,21076.33,0.0,0.0,0
2,1954854.24,1954854.24,0.0,1
2,50722.16,50722.16,0.0,1
1,105861.07,105861.07,0.0,1
0,11852.42,423836.0,411983.58,0
2,181363.74,11389.0,0.0,0
3,361.76,19261.0,18899.24,0
1,3571807.73,3571807.73,0.0,1
1,138048.52,138048.52,0.0,1
4,135251.32,1667547.49,1802798.8,0
2,281743.12,281743.12,0.0,1
2,540154.62,540154.62,0.0,1
4,151465.48,21540.0,173005.48,0
2,212975.59,212975.59,0.0,1
2,142379.25,172959.0,30579.75,0
1,994730.35,23160.0,0.0,0
1,219110.27,219110.27,0.0,1
2,326394.8,326394.8,0.0,1
2,66101.18,0.0,0.0,0
4,358399.36,23120.0,381519.36,0
2,184643.43,20303.0,0.0,0
2,116530.2,116530.2,0.0,1
1,74447.11,74447.11,0.0,1
4,211226.91,6768874.1,6980101.01,0
2,57734.59,57734.59,0.0,1
1,21358.8,21358.8,0.0,1
2,282272.93,282272.93,0.0,1
1,113338.99,113338.99,0.0,1
2,116016.12,0.0,0.0,0
2,219934.26,219934.26,0.0,1
1,509030.93,0.0,0.0,0
2,13172.17,13172.17,0.0,1
0,18347.86,130110.0,111762.14,0
2,108783.2,108783.2,0.0,1
1,94261.84,94261.84,0.0,1
0,4.73,16333.0,16328.27,0
2,441445.58,441445.58,0.0,1
2,306343.67,0.0,0.0,0
0,19486.29,322721.27,303234.98,0
2,54380.21,54380.21,0.0,1
2,10000000.0,10000000.0,0.0,1
4,288342.1,2211773.3,2500115.4,0
2,2232667.51,2232667.51,0.0,1
1,4222595.06,4222595.06,0.0,1
1,1430050.84,1430050.84,0.0,1
1,76646.05,76646.05,0.0,1
2,107977.07,0.0,0.0,0
0,44808.13,14379.0,0.0,0
2,722832.95,722832.95,0.0,1
1,80800.21,80800.21,0.0,1
2,150052.25,217149.0,67096.75,0
2,5818863.13,5818863.13,0.0,1
1,1409935.49,0.0,0.0,0
1,621569.61,621569.61,0.0,1
4,258432.93,3703.0,262135.93,0
0,68.34,309347.0,309278.66,0
1,40231.56,40231.56,0.0,1
2,13024.95,13024.95,0.0,1
1,537025.01,537025.01,0.0,1
1,1432967.66,50411.0,0.0,0
0,10131.12,0.0,0.0,0
2,88646.17,61749.73,0.0,0
2,1164.13,1616.0,451.87,0
4,154192.07,7964062.01,8118254.08,0
4,236077.0,775660.0,1011737.0,0
4,322287.8,19096158.71,19418446.5,0
1,57658.26,57658.26,0.0,1
0,15956.67,13290.0,0.0,0
2,78751.9,20231.0,0.0,0
1,99656.93,99656.93,0.0,1
4,55103.18,10374795.28,10429898.46,0
2,134194.59,134194.59,0.0,1
2,3947541.37,3947541.37,0.0,1
2,1050135.78,1050135.78,0.0,1
2,109401.88,109401.88,0.0,1
1,4354175.33,4354175.33,0.0,1
1,7363709.23,7363709.23,0.0,1
4,278694.65,624874.0,903568.65,0
2,312971.23,312971.23,0.0,1
4,206766.22,6663981.52,6870747.73,0
0,12248.27,100482.0,88233.73,0
0,17394.48,51.0,0.0,0
0,6891.27,0.0,0.0,0
2,1384.76,200539.33,199154.57,0
1,132943.98,132943.98,0.0,1
2,990630.25,990630.25,0.0,1
2,7418265.31,7418265.31,0.0,1
2,260804.29,310.0,0.0,0
